dat,aapl,lly
2017-11-22,43.7400016784668,83.6800003051758
2017-11-24,43.7425003051758,84.0299987792969
2017-11-27,43.5224990844727,84.8099975585938
2017-11-28,43.2675018310547,85.0500030517578
2017-11-29,42.3699989318848,84.9599990844727
2017-11-30,42.9625015258789,84.6399993896484
2017-12-01,42.7625007629395,85.3199996948242
2017-12-04,42.4500007629395,85.5800018310547
2017-12-05,42.4099998474121,86.0599975585938
2017-12-06,42.252498626709,85.3199996948242
2017-12-07,42.3300018310547,85.870002746582
2017-12-08,42.3424987792969,86.4499969482422
2017-12-11,43.1674995422363,86.6699981689453
2017-12-12,42.9249992370605,86.7099990844727
2017-12-13,43.0675010681152,87.8899993896484
2017-12-14,43.0550003051758,86.5
2017-12-15,43.4925003051758,86.5400009155273
2017-12-18,44.1049995422363,86.0800018310547
2017-12-19,43.6349983215332,86.7099990844727
2017-12-20,43.5875015258789,85.7399978637695
2017-12-21,43.752498626709,85.6100006103516
2017-12-22,43.752498626709,85.0699996948242
2017-12-26,42.6425018310547,84.9899978637695
2017-12-27,42.6500015258789,85.1399993896484
2017-12-28,42.7700004577637,85.0500030517578
2017-12-29,42.3074989318848,84.4599990844727
2018-01-02,43.064998626709,84.6800003051758
2018-01-03,43.0574989318848,85.1399993896484
2018-01-04,43.2574996948242,85.5199966430664
2018-01-05,43.75,86.5699996948242
2018-01-08,43.5875015258789,86.129997253418
2018-01-09,43.5825004577637,86.0599975585938
2018-01-10,43.5724983215332,86.0999984741211
2018-01-11,43.8199996948242,86.3899993896484
2018-01-12,44.2724990844727,86.9800033569336
2018-01-16,44.0475006103516,85.2900009155273
2018-01-17,44.7750015258789,86.2099990844727
2018-01-18,44.814998626709,85.8199996948242
2018-01-19,44.6150016784668,85.4899978637695
2018-01-22,44.25,85.4400024414062
2018-01-23,44.2599983215332,84.4199981689453
2018-01-24,43.5550003051758,84.3000030517578
2018-01-25,42.7775001525879,85.0100021362305
2018-01-26,42.877498626709,87.0800018310547
2018-01-29,41.9900016784668,87.5999984741211
2018-01-30,41.7425003051758,86.0899963378906
2018-01-31,41.8574981689453,81.4499969482422
2018-02-01,41.9449996948242,82.4100036621094
2018-02-02,40.125,81.1800003051758
2018-02-05,39.122501373291,77.4899978637695
2018-02-06,40.7574996948242,77.9899978637695
2018-02-07,39.8849983215332,76.7200012207031
2018-02-08,38.7874984741211,74.2099990844727
2018-02-09,39.1025009155273,76.2300033569336
2018-02-12,40.6775016784668,76.25
2018-02-13,41.0849990844727,76.2099990844727
2018-02-14,41.8424987792969,77.0299987792969
2018-02-15,43.247501373291,78.0199966430664
2018-02-16,43.1074981689453,78.9700012207031
2018-02-20,42.9625015258789,77.5500030517578
2018-02-21,42.7675018310547,77.5500030517578
2018-02-22,43.125,77.1900024414062
2018-02-23,43.875,78.75
2018-02-26,44.7425003051758,80.1800003051758
2018-02-27,44.5974998474121,78.6999969482422
2018-02-28,44.5299987792969,77.0199966430664
2018-03-01,43.75,76.5
2018-03-02,44.0525016784668,77.2300033569336
2018-03-05,44.2050018310547,77.6999969482422
2018-03-06,44.1674995422363,77.1900024414062
2018-03-07,43.7574996948242,77.4400024414062
2018-03-08,44.2350006103516,78.8899993896484
2018-03-09,44.9949989318848,79.6100006103516
2018-03-12,45.4300003051758,79.0400009155273
2018-03-13,44.9925003051758,79.1500015258789
2018-03-14,44.6100006103516,78.4899978637695
2018-03-15,44.6624984741211,78.75
2018-03-16,44.5050010681152,80.4899978637695
2018-03-19,43.8250007629395,78.7300033569336
2018-03-20,43.810001373291,78.370002746582
2018-03-21,42.8175010681152,78.2399978637695
2018-03-22,42.2125015258789,76.5299987792969
2018-03-23,41.2350006103516,74.7600021362305
2018-03-26,43.1925010681152,76.1800003051758
2018-03-27,42.0849990844727,75.6600036621094
2018-03-28,41.6199989318848,77.0100021362305
2018-03-29,41.9449996948242,77.370002746582
2018-04-02,41.6699981689453,75.6999969482422
2018-04-03,42.0974998474121,77.5400009155273
2018-04-04,42.9025001525879,78.5999984741211
2018-04-05,43.2000007629395,78.620002746582
2018-04-06,42.0950012207031,76.8499984741211
