"dat","z","opn","mx","mn","clo","vol"
"20160406","",27.5575008392334,27.7450008392334,27.2999992370605,27.7399997711182,105616400
"20160407","",27.4874992370605,27.6049995422363,27.0300006866455,27.1350002288818,127207600
"20160408","",27.2275009155273,27.4424991607666,27.0424995422363,27.1650009155273,94326800
"20160411","",27.2425003051758,27.6525001525879,27.2075004577637,27.2549991607666,117630000
"20160412","",27.3349990844727,27.625,27.1650009155273,27.6100006103516,108929200
"20160413","",27.7000007629395,28.0849990844727,27.7000007629395,28.0100002288818,133029200
"20160414","",27.9050006866455,28.0974998474121,27.8325004577637,28.0249996185303,101895600
"20160415","",28.0275001525879,28.0750007629395,27.4325008392334,27.4624996185303,187756000
"20160418","",27.2224998474121,27.2374992370605,26.7350006103516,26.8700008392334,243286000
"20160419","",26.9699993133545,27,26.5575008392334,26.7275009155273,129539600
"20160420","",26.6599998474121,27.0224990844727,26.5149993896484,26.7824993133545,122444000
"20160421","",26.7325000762939,26.7325000762939,26.3799991607666,26.4925003051758,126210000
"20160422","",26.2525005340576,26.6200008392334,26.1550006866455,26.4200000762939,134732400
"20160425","",26.25,26.4125003814697,26.1275005340576,26.2700004577637,112126400
"20160426","",25.9775009155273,26.3250007629395,25.9775009155273,26.0874996185303,224064800
"20160427","",24,24.6774997711182,23.9200000762939,24.4549999237061,458408400
"20160428","",24.4025001525879,24.4699993133545,23.5625,23.7075004577637,328970800
"20160429","",23.4974994659424,23.6800003051758,23.1275005340576,23.4349994659424,274126000
"20160502","",23.4925003051758,23.5200004577637,23.1000003814697,23.4099998474121,192640400
"20160503","",23.5499992370605,23.9349994659424,23.4200000762939,23.7950000762939,227325200
"20160504","",23.7999992370605,23.9750003814697,23.4549999237061,23.5475006103516,164102000
"20160505","",23.5,23.5174999237061,23.1700000762939,23.3099994659424,143562000
"20160506","",23.3425006866455,23.3624992370605,22.9624996185303,23.1800003051758,174799600
"20160509","",23.25,23.4424991607666,23.1474990844727,23.1975002288818,131745600
"20160510","",23.3325004577637,23.3924999237061,23.0275001525879,23.3549995422363,134747200
"20160511","",23.3700008392334,23.3924999237061,23.1149997711182,23.1275005340576,114876400
"20160512","",23.1800003051758,23.1949996948242,22.3675003051758,22.5849990844727,305258800
"20160513","",22.5,22.9174995422363,22.5,22.6299991607666,177571200
"20160516","",23.0974998474121,23.5974998474121,22.9125003814697,23.4699993133545,245039200
"20160517","",23.6375007629395,23.6749992370605,23.2525005340576,23.3724994659424,187667600
"20160518","",23.5400009155273,23.8024997711182,23.4724998474121,23.6399993896484,168249600
"20160519","",23.6599998474121,23.6599998474121,23.3924999237061,23.5499992370605,121768400
"20160520","",23.6599998474121,23.8575000762939,23.6299991607666,23.8050003051758,128104000
"20160523","",23.9675006866455,24.2975006103516,23.9174995422363,24.1075000762939,152074400
"20160524","",24.3050003051758,24.5224990844727,24.2099990844727,24.4750003814697,140560800
"20160525","",24.6674995422363,24.9349994659424,24.5275001525879,24.9050006866455,152675200
